F12attr,F24attr,Fattr,B14attr,A13attr,Aattr,A19attr,C9attr,F30attr,Cattr,class
1.12765,1.087853,1.212789,0.703775,1.366829,-0.176394,-0.453767,1.361226,0.603258,1.424335,1.0
1.389601,1.394236,0.863238,0.388575,0.649025,1.661048,2.049819,0.881261,0.235886,0.883663,3.0
1.040333,1.044084,0.819544,0.283508,0.290124,1.367057,1.75528,0.521286,0.235886,0.703439,3.0
-0.57503,-0.356526,-0.709742,-1.345024,-1.624018,0.044099,-0.453767,-1.038601,-1.286082,-1.5794,7.0
0.210823,0.475086,0.207829,0.230975,0.349941,-0.764376,-1.190116,0.341299,0.025959,0.342991,1.0
1.389601,1.262929,1.212789,0.808841,1.54628,0.338089,0.135312,1.241235,0.865666,1.184036,1.0
-0.00747,0.518855,0.076748,-0.084225,-0.188412,-0.396887,0.429852,-0.198662,0.235886,-0.55813,1.0
1.214967,0.737701,1.256483,0.703775,1.127561,0.117596,0.061677,1.421222,0.708221,1.36426,1.0
-0.00747,-0.006373,-0.01064,-0.609558,-0.60713,-0.102897,0.061677,-0.858614,-0.236449,-0.978653,7.0
1.258626,1.21916,0.994319,0.861375,1.366829,-0.102897,0.135312,1.361226,0.708221,1.244111,1.0
1.302284,1.481774,1.212789,0.493642,1.067744,2.028536,1.976185,1.061248,0.393331,1.123962,3.0
-2.059418,-0.662909,-2.151641,2.384841,0.828476,-1.646348,-0.453767,0.281304,0.708221,0.703439,2.0
0.734724,0.343779,0.863238,0.493642,0.768659,0.411587,-0.453767,0.761269,0.183404,0.823588,1.0
1.258626,1.000315,1.518646,0.598708,1.486463,1.881541,1.75528,1.841192,0.025959,1.063887,3.0
-0.356737,-0.181449,-0.01064,-0.819691,-1.085666,-0.102897,0.061677,-0.858614,-0.656302,-1.218951,4.0
-0.182104,-0.181449,-0.272803,-1.029824,-1.2053,-0.396887,-0.159228,-1.218588,-1.076155,-1.519325,7.0
0.254481,0.518855,0.601074,0.020842,-0.068778,-0.470385,-0.969212,-0.318653,0.288368,0.342991,1.0
0.603749,1.000315,0.338911,0.230975,0.349941,-0.176394,-0.085593,1.181239,0.025959,0.883663,1.0
-1.098931,-2.151056,-0.01064,0.703775,0.589209,-1.205362,-1.484656,1.121243,1.285519,0.823588,2.0
0.341798,0.168703,0.644768,-0.451958,0.050856,0.485085,0.429852,-0.198662,-0.393894,-0.077532,7.0
-1.404541,-0.181449,-2.282722,1.649374,0.290124,-1.425855,-0.159228,0.041321,0.498294,0.943738,2.0
0.385456,0.256241,0.338911,-0.346891,0.110673,0.999568,0.798026,-0.378649,-0.341412,0.102692,4.0
-2.146735,-2.019749,-2.239028,2.437374,1.366829,-1.57285,-1.705561,1.061248,2.177708,1.424335,2.0
0.516432,0.168703,-0.360191,0.493642,0.589209,-0.396887,-0.232863,0.821265,0.340849,0.523215,5.0
1.214967,1.394236,0.863238,0.598708,0.888293,1.293559,1.681645,0.881261,0.603258,0.342991,3.0
1.607893,1.438005,1.824503,0.808841,1.247195,1.440554,1.681645,1.541213,0.288368,1.784783,3.0
-0.00747,-0.181449,-0.272803,-0.819691,-0.966032,-0.102897,0.135312,-1.218588,-1.076155,-1.279026,7.0
1.040333,1.306698,1.256483,0.913908,1.426646,-0.396887,-0.232863,1.121243,0.708221,1.36426,1.0
0.167164,1.044084,-0.753436,-0.084225,0.050856,-0.690878,0.429852,-0.49864,0.708221,-0.798429,5.0
-0.618688,-0.531602,-0.534967,-1.345024,-1.504385,-0.470385,-0.085593,-1.518567,-1.2336,-1.759624,7.0
-0.269421,0.387548,-0.534967,-0.977291,-0.786581,0.044099,0.945296,-0.798618,-0.131486,-1.399176,7.0
0.210823,-0.093911,0.513687,-0.346891,-0.367863,0.411587,-0.380132,-0.858614,-0.341412,-0.137607,4.0
0.691066,0.693931,0.819544,0.283508,0.828476,1.073066,1.387105,0.821265,0.708221,0.703439,3.0
0.8657,0.912777,0.863238,0.230975,0.589209,1.367057,1.239836,0.581282,-0.079004,1.123962,3.0
0.341798,0.825239,0.557381,-0.189291,0.110673,0.63208,0.650756,-0.378649,0.025959,-0.197682,4.0
-1.884784,-2.151056,-1.190375,1.964574,1.247195,-1.866841,-1.926465,1.901187,1.075593,1.184036,2.0
-1.14259,-0.969292,-1.365151,-0.451958,-0.726764,-0.911371,-0.159228,-0.738623,-0.393894,-0.55813,5.0
0.341798,0.693931,0.688462,-0.084225,0.290124,-0.176394,-0.453767,-0.198662,0.970629,0.042617,1.0
0.036189,0.475086,-0.098028,-0.714624,-0.367863,0.411587,0.503487,-0.378649,0.025959,-0.798429,7.0
-0.880639,-0.750447,-1.146681,-0.714624,-1.025849,-0.984869,-0.674672,-0.858614,0.235886,-1.639474,5.0
0.472773,0.343779,0.382605,-0.557024,-0.308046,0.63208,0.798026,-0.318653,-0.446376,-0.137607,4.0
1.214967,1.262929,1.212789,0.808841,1.247195,0.044099,-0.085593,1.241235,0.708221,1.184036,1.0
0.167164,0.212472,-0.01064,-0.662091,-0.666947,0.411587,0.429852,-0.678627,-0.551339,-0.377906,4.0
-0.444054,-0.356526,-0.360191,-1.134891,-1.265117,-0.176394,-0.085593,-1.278584,-1.2336,-1.038727,7.0
0.167164,0.869008,0.994319,-0.084225,-0.188412,1.661048,0.429852,0.521286,0.498294,0.943738,1.0
0.036189,0.212472,-0.360191,-0.977291,-0.547313,0.044099,-0.159228,-0.558636,-0.498857,-0.918578,7.0
-0.182104,-0.444064,-0.185416,-0.872224,-0.666947,0.117596,0.135312,-0.678627,-1.181119,-1.339101,7.0
-0.706005,-0.750447,-0.491273,-0.662091,-0.906215,-1.058367,-1.263751,-1.158593,-0.551339,-0.377906,1.0
-0.269421,-0.837985,0.382605,0.808841,0.409758,0.338089,-0.380132,0.161312,0.865666,0.883663,5.0
0.210823,0.475086,0.688462,-0.504491,-0.128595,1.661048,0.798026,0.341299,-0.761265,0.342991,7.0
-0.531371,-0.006373,-0.622354,-0.451958,-0.726764,-1.425855,-1.337386,-0.198662,-0.183967,-0.798429,1.0
0.341798,0.037396,0.164136,0.125908,0.050856,-0.176394,-0.748307,0.761269,-0.183967,0.823588,1.0
0.167164,0.168703,0.338911,-0.609558,-0.60713,0.779075,0.061677,-0.618631,-0.656302,-0.498055,7.0
-0.182104,-1.013061,-0.185416,-0.399425,-0.367863,-0.690878,-0.453767,-1.33858,-0.236449,-1.45925,5.0
0.385456,0.081165,-0.098028,-0.346891,-0.128595,0.117596,0.798026,0.101317,-0.761265,-0.798429,7.0
0.341798,0.168703,0.863238,0.230975,0.290124,0.485085,-0.453767,0.821265,0.340849,1.123962,1.0
1.214967,1.21916,1.256483,0.966441,1.486463,-0.470385,-0.380132,1.481217,1.023111,1.184036,1.0
1.040333,1.21916,0.251523,0.125908,0.828476,2.028536,1.75528,1.121243,0.025959,0.943738,3.0
0.254481,0.343779,0.207829,-0.346891,-0.308046,0.63208,0.503487,-0.558636,-0.446376,-0.137607,4.0
-0.749664,-0.356526,-0.709742,-0.557024,-1.025849,-1.425855,-1.411021,-1.038601,-0.236449,-0.858503,1.0
-2.146735,-2.282363,-2.282722,2.752574,1.54628,-1.646348,-1.705561,1.541213,2.755006,1.184036,2.0
-1.011614,-1.013061,-0.971906,-0.241825,-0.666947,-0.764376,-0.748307,-0.678627,0.025959,-0.377906,5.0
-2.365027,-2.238594,-2.282722,2.962707,2.024815,-1.866841,-1.558291,2.381153,2.440116,2.205306,2.0
-0.094787,0.343779,-0.360191,-0.557024,-0.786581,-0.176394,0.135312,-0.558636,-0.079004,-1.279026,4.0
-2.365027,-2.238594,-2.151641,2.227241,1.426646,-1.719846,-1.705561,1.7212,1.862818,1.36426,2.0
0.341798,0.606393,0.557381,0.020842,0.110673,0.63208,0.650756,0.101317,0.235886,0.042617,7.0
0.8657,1.000315,0.557381,0.388575,0.649025,1.220062,2.049819,1.181239,-0.131486,0.282916,3.0
0.167164,0.343779,0.469993,-0.451958,-0.487496,0.779075,1.092566,0.281304,-1.076155,-0.077532,7.0
0.254481,0.693931,0.033054,-0.189291,0.17049,-0.470385,0.503487,0.401295,-0.236449,-0.137607,1.0
0.996675,0.693931,1.212789,0.020842,0.708842,1.734545,1.092566,0.701274,0.130923,0.883663,4.0
0.341798,-0.531602,0.732156,-0.557024,-0.367863,1.220062,-0.159228,0.101317,-1.286082,0.523215,7.0
-0.531371,-0.444064,-0.272803,-1.292491,-1.504385,-0.176394,-0.380132,-1.518567,-1.128637,-1.45925,7.0
0.472773,0.693931,-0.534967,-0.346891,-0.068778,-0.690878,0.503487,-0.798618,-0.236449,-0.858503,4.0
-2.015759,-2.238594,-1.102987,2.227241,1.366829,-0.176394,-1.705561,0.521286,2.964933,-0.197682,2.0
-0.356737,-0.487833,-0.447579,-1.239957,-1.444568,-0.396887,-0.159228,-1.218588,-1.286082,-1.279026,7.0
-0.00747,0.869008,-0.928212,-0.451958,-0.188412,-0.396887,1.387105,0.041321,0.708221,-1.038727,7.0
0.472773,0.343779,0.382605,0.020842,-0.068778,-0.911371,-0.969212,0.701274,0.130923,0.342991,1.0
1.040333,0.912777,1.038013,0.493642,0.589209,1.367057,1.239836,0.581282,0.498294,0.523215,3.0
-0.00747,-0.487833,-0.098028,-0.241825,-0.188412,-1.205362,-1.337386,-0.198662,-0.183967,-0.077532,1.0
-0.444054,-0.006373,-1.758396,-0.557024,-0.786581,0.044099,-0.085593,-0.558636,-0.079004,0.102692,4.0
0.8657,0.518855,0.994319,0.493642,1.127561,-0.911371,-1.042846,0.281304,0.708221,0.403065,1.0
0.909358,1.262929,0.863238,0.125908,0.529392,1.367057,1.31347,0.281304,0.603258,0.583289,3.0
-0.444054,-2.019749,0.557381,0.388575,0.110673,0.63208,-1.190116,0.341299,2.650043,0.042617,2.0
-0.444054,-0.356526,-0.534967,-0.399425,-1.025849,-1.499353,-1.411021,-1.038601,-0.131486,-1.158877,1.0
0.516432,0.037396,0.906932,0.020842,0.349941,-0.249892,-0.453767,0.101317,-0.341412,0.523215,1.0
1.389601,1.394236,1.256483,0.756308,1.187378,1.955038,2.344359,1.181239,0.603258,1.184036,3.0
-0.269421,-0.356526,-0.360191,-1.345024,-1.504385,-0.176394,-0.085593,-1.518567,-1.391045,-1.038727,7.0
0.56009,0.343779,0.688462,-0.084225,0.290124,1.367057,0.724391,0.281304,-0.183967,0.282916,4.0
-2.234051,-2.238594,-2.239028,1.281641,0.290124,-1.866841,-1.484656,-0.438644,1.600409,0.042617,2.0
0.8657,0.912777,0.513687,0.230975,0.589209,1.073066,0.650756,0.581282,0.498294,0.523215,3.0
-0.749664,-0.356526,-0.709742,-1.187424,-1.444568,-0.249892,-0.159228,-1.218588,-1.076155,-1.158877,4.0
-2.146735,-2.369901,-0.534967,2.174707,0.649025,-1.719846,-1.85283,0.881261,2.650043,0.763513,2.0
-0.531371,-0.268987,-0.753436,-0.924758,-1.504385,-0.176394,0.208947,-0.858614,-1.128637,-1.218951,7.0
-0.094787,1.044084,-1.015599,0.230975,0.17049,-0.690878,0.798026,-0.07867,0.708221,-1.279026,5.0
1.43326,1.438005,1.212789,0.703775,1.366829,2.028536,2.049819,1.361226,0.708221,0.943738,3.0
-0.531371,-0.444064,-0.666048,-0.241825,-0.666947,-0.176394,0.135312,-0.678627,-0.393894,-0.618205,5.0
0.691066,0.387548,0.906932,0.388575,0.649025,-0.249892,-0.895577,0.641278,0.025959,1.063887,1.0
1.389601,1.394236,1.256483,0.966441,1.785547,0.117596,0.208947,1.481217,0.813184,1.48441,1.0
-0.531371,-0.444064,-0.666048,-1.450091,-1.384751,-0.470385,-0.453767,-1.398575,-0.971192,-1.519325,7.0
0.210823,0.212472,-0.01064,-0.557024,-0.547313,0.338089,0.356217,-0.558636,-1.076155,-0.197682,4.0
1.214967,1.131622,1.431258,0.913908,1.426646,-0.102897,-0.232863,1.421222,0.918148,1.36426,1.0
0.210823,0.387548,0.164136,0.178442,0.110673,-1.27886,-0.895577,-0.138666,0.235886,0.042617,1.0
0.909358,0.869008,0.513687,0.125908,0.290124,0.705578,1.31347,0.521286,0.025959,0.042617,3.0
1.389601,1.262929,1.606034,1.018975,1.54628,-0.470385,-0.380132,1.541213,0.865666,1.48441,1.0
1.258626,1.21916,0.644768,0.493642,1.127561,1.367057,2.049819,1.121243,0.498294,0.162766,3.0
0.341798,0.737701,0.863238,0.493642,0.290124,0.117596,-0.232863,0.821265,0.340849,1.724709,1.0
0.996675,1.21916,1.081707,0.598708,0.888293,0.117596,0.208947,0.881261,0.603258,0.883663,1.0
1.302284,1.087853,1.212789,0.703775,1.067744,1.734545,1.681645,1.361226,0.393331,1.123962,3.0
-1.229907,-1.144368,-1.190375,0.230975,-0.308046,-0.690878,-0.969212,-0.07867,-0.236449,-0.377906,5.0
0.996675,1.21916,1.256483,0.388575,0.888293,1.293559,1.387105,0.881261,0.445813,1.184036,3.0
-0.531371,-0.575371,-0.491273,-0.662091,-0.906215,-0.176394,-0.159228,-0.91861,-0.551339,-1.098802,5.0
-0.269421,-0.531602,-0.534967,0.020842,-0.547313,-0.911371,-0.969212,-1.038601,0.865666,-0.858503,5.0
0.996675,1.21916,1.256483,0.388575,0.888293,1.955038,1.681645,0.881261,0.445813,0.883663,3.0
0.691066,0.693931,0.819544,0.125908,0.290124,1.367057,1.092566,0.521286,-0.183967,0.403065,3.0
-0.531371,-0.268987,-0.753436,-1.082358,-1.504385,-0.176394,-0.380132,-1.518567,-1.128637,-1.45925,7.0
0.079847,-0.181449,0.033054,-0.767158,-1.025849,0.926071,0.503487,-0.318653,-1.600972,-0.137607,7.0
-0.182104,-0.268987,-0.098028,-0.924758,-1.265117,0.117596,-0.085593,-1.038601,-1.338564,-1.038727,7.0
-1.317224,-1.231906,-1.408844,-1.292491,-1.504385,-0.984869,-0.895577,-1.518567,-0.761265,-1.879773,5.0
0.8657,1.394236,0.906932,0.388575,0.888293,1.514052,1.166201,0.341299,0.603258,1.063887,3.0
0.996675,0.343779,1.387565,0.230975,0.708842,2.028536,1.092566,1.241235,-0.446376,1.48441,3.0
-1.317224,-1.363214,-1.146681,-0.504491,-1.025849,-1.27886,-1.190116,-1.518567,-0.91871,-1.218951,5.0
-1.884784,-1.231906,-2.020559,1.491774,0.649025,-1.499353,-1.190116,0.641278,-0.183967,0.643364,2.0
-1.360882,-1.406983,-1.321457,-0.924758,-1.265117,-1.205362,-0.969212,-1.518567,-1.2336,-1.519325,5.0
-0.094787,-0.181449,-0.360191,0.020842,0.17049,-1.425855,-1.705561,-0.318653,-0.079004,-0.377906,1.0
-2.365027,-2.326133,-2.151641,1.281641,0.290124,-1.866841,-1.705561,0.281304,1.600409,0.282916,2.0
-0.836981,-0.837985,-0.753436,-0.819691,-0.966032,-0.911371,-1.042846,-1.458571,-0.603821,-1.519325,5.0
0.909358,0.693931,0.863238,0.125908,0.529392,0.705578,1.018931,0.281304,-0.183967,0.823588,3.0
-0.531371,-0.750447,-0.753436,0.388575,0.110673,-0.764376,-0.674672,0.101317,0.603258,-0.377906,5.0
1.040333,1.306698,1.038013,0.230975,0.589209,1.367057,1.534375,0.581282,0.130923,0.523215,3.0
-2.146735,-2.238594,-2.151641,2.647507,1.665914,-1.352357,-2.0001,1.661204,2.755006,0.823588,2.0
-2.365027,-2.326133,-2.457498,3.593107,2.024815,-1.866841,-2.0001,2.321157,3.122378,2.38553,2.0
0.8657,1.306698,0.513687,0.493642,1.127561,-0.690878,0.061677,1.121243,0.918148,0.523215,1.0
0.210823,0.037396,0.164136,-0.557024,-0.547313,0.338089,0.356217,-0.378649,-0.708784,-0.918578,4.0
-2.234051,-2.238594,-2.151641,2.647507,2.084632,-1.425855,-1.705561,1.7212,2.440116,1.724709,2.0
0.691066,0.168703,1.256483,-0.189291,-0.188412,1.661048,-0.232863,0.281304,-0.236449,1.36426,3.0
0.8657,0.693931,0.251523,-0.084225,-0.188412,0.779075,1.092566,0.041321,-0.183967,-0.317831,4.0
0.691066,0.562624,0.863238,-0.189291,0.050856,0.779075,0.945296,0.041321,-0.236449,0.042617,4.0
-0.57503,-0.881754,-0.01064,-1.187424,-1.624018,0.338089,-0.159228,-1.638558,-1.286082,-0.918578,7.0
1.12765,1.087853,1.038013,0.703775,1.366829,-0.176394,-0.159228,1.061248,0.813184,1.424335,1.0
0.516432,0.606393,0.732156,0.598708,1.187378,0.044099,0.650756,0.101317,0.025959,0.763513,1.0
-0.880639,-1.319444,-0.884518,-1.345024,-1.624018,-0.764376,-1.85283,-1.458571,-1.443527,-1.999923,7.0
0.647407,0.693931,0.207829,-0.189291,0.17049,0.338089,0.798026,0.401295,-0.236449,0.102692,3.0
-0.094787,0.343779,-0.360191,-0.189291,-0.547313,-0.690878,-0.674672,-0.558636,0.288368,-0.137607,1.0
0.472773,0.343779,0.033054,0.230975,0.708842,-0.690878,-0.085593,0.701274,0.498294,0.342991,1.0
0.341798,0.387548,0.557381,-0.189291,-0.128595,0.926071,0.650756,-0.138666,-0.341412,0.282916,4.0
-0.356737,-0.356526,-0.622354,-1.239957,-1.444568,-0.396887,-0.159228,-1.458571,-1.076155,-1.699549,7.0
-2.015759,-2.282363,-2.282722,1.964574,0.94811,-2.013836,-1.705561,0.941256,1.442964,1.184036,2.0
-2.146735,-1.669597,-1.627314,2.384841,1.127561,-0.911371,-1.042846,-0.49864,3.332304,-1.038727,2.0
0.996675,1.044084,0.819544,0.020842,0.409758,1.146564,1.681645,0.401295,0.288368,0.643364,3.0
1.040333,0.562624,1.256483,0.703775,1.426646,-0.102897,-0.232863,1.121243,0.708221,1.123962,1.0
0.036189,0.081165,0.513687,-0.714624,-0.60713,1.293559,0.798026,-0.138666,-1.496009,0.342991,7.0
0.8657,0.825239,0.732156,0.178442,0.349941,0.926071,1.46074,0.341299,0.603258,0.282916,3.0
-1.753808,-1.932211,-1.758396,1.018975,0.409758,-1.866841,-1.705561,0.941256,1.285519,0.342991,2.0
-0.356737,-0.356526,-0.360191,-0.609558,-1.085666,0.117596,-0.232863,-1.33858,-0.866229,-0.738354,7.0
0.691066,0.387548,0.906932,-0.399425,0.110673,1.881541,0.945296,0.341299,-0.341412,1.063887,3.0
-0.094787,0.212472,-0.360191,-0.977291,-0.786581,0.044099,0.945296,-0.378649,-0.708784,-1.158877,7.0
-0.356737,0.475086,-0.578661,-0.346891,-0.60713,-0.470385,0.798026,-0.378649,0.025959,-0.798429,5.0
-0.444054,-0.531602,-0.360191,-0.557024,-0.547313,-1.205362,-1.190116,-0.07867,-0.446376,-0.618205,1.0
0.385456,-0.093911,0.338911,0.230975,0.649025,-0.470385,-0.895577,0.881261,-0.341412,0.643364,1.0
0.996675,0.869008,0.994319,0.598708,0.94811,-0.176394,0.135312,0.941256,0.498294,0.883663,1.0
-2.27771,-2.238594,-2.282722,2.752574,2.024815,-1.646348,-1.85283,2.381153,2.650043,1.544484,2.0
0.8657,1.000315,0.732156,0.020842,0.349941,0.926071,1.46074,0.881261,0.025959,0.523215,3.0
-0.356737,-0.444064,-0.447579,-0.924758,-1.265117,0.117596,-0.085593,-1.038601,-1.128637,-1.218951,7.0
0.822041,1.000315,0.863238,0.230975,0.649025,1.293559,1.387105,0.881261,0.235886,0.643364,3.0
-0.182104,-0.181449,-0.360191,-0.819691,-1.085666,0.117596,0.356217,-0.858614,-1.023674,-0.738354,7.0
-0.444054,-0.356526,-0.185416,-0.346891,-0.547313,-0.911371,-0.969212,-0.318653,-0.446376,-0.137607,1.0
-1.011614,-1.363214,-0.884518,-1.450091,-1.504385,-0.470385,-1.85283,-0.858614,-1.128637,-1.639474,7.0
0.341798,0.343779,0.513687,-0.399425,-0.188412,0.779075,0.061677,0.041321,-0.236449,0.282916,4.0
1.214967,1.21916,1.256483,0.388575,0.888293,1.661048,1.681645,1.181239,0.235886,0.643364,3.0
1.12765,1.087853,0.688462,0.703775,1.366829,-0.176394,-0.159228,1.361226,0.183404,1.123962,1.0
0.8657,0.825239,0.906932,0.178442,0.349941,1.220062,1.46074,0.641278,0.235886,0.523215,3.0
1.040333,1.044084,0.819544,0.283508,1.127561,0.485085,0.724391,1.121243,0.025959,0.162766,3.0
-0.706005,-0.61914,-0.753436,-1.660224,-1.504385,-0.176394,-0.380132,-1.758549,-1.338564,-1.45925,7.0
1.083992,1.394236,0.906932,0.178442,0.888293,1.220062,1.75528,0.341299,0.393331,0.523215,3.0
0.341798,0.168703,0.513687,-0.399425,-0.188412,0.779075,0.650756,-0.378649,-0.656302,-0.197682,4.0
-0.662347,-0.356526,-0.447579,-1.029824,-1.444568,0.191094,0.724391,-0.978606,-0.183967,-1.038727,7.0
-2.365027,-2.151056,-2.151641,2.437374,1.366829,-1.866841,-1.705561,1.361226,2.177708,1.123962,2.0
-0.487713,-0.181449,-0.534967,-0.609558,-1.085666,-1.205362,-0.969212,-1.098597,-0.446376,-0.978653,1.0
1.214967,1.131622,1.038013,0.703775,1.127561,0.485085,0.650756,1.121243,0.498294,0.823588,1.0
0.996675,1.000315,1.256483,0.598708,0.888293,-0.176394,-0.380132,1.181239,0.813184,1.184036,1.0
-1.360882,-1.406983,-1.496232,-1.712757,-1.683835,-1.205362,-0.969212,-1.698554,-1.391045,-1.939848,5.0
0.8657,1.000315,0.164136,0.598708,0.888293,-0.764376,-0.159228,0.101317,0.393331,-0.197682,1.0
-0.00747,0.343779,-0.447579,-0.084225,-0.188412,0.485085,0.429852,0.041321,-0.393894,-0.077532,5.0
-0.356737,-0.181449,-0.185416,-0.819691,-0.846398,-0.102897,0.061677,-0.858614,-0.866229,-0.978653,7.0
-2.015759,-1.888442,-2.239028,1.754441,0.349941,-1.719846,-1.411021,0.881261,1.128074,0.763513,2.0
-1.360882,-1.275675,-1.321457,-0.767158,-1.025849,-1.425855,-0.674672,-1.038601,-1.2336,-1.038727,5.0
1.389601,1.438005,0.382605,1.018975,1.54628,0.044099,2.049819,1.241235,-0.079004,0.102692,1.0
0.8657,0.343779,1.212789,0.125908,0.529392,1.073066,0.429852,-0.198662,0.025959,0.162766,3.0
-2.27771,-2.151056,-2.282722,3.17284,2.024815,-1.425855,-1.85283,1.7212,3.332304,1.904933,2.0
-0.444054,-0.662909,-0.360191,-1.345024,-1.265117,-0.470385,-0.380132,-1.038601,-1.391045,-1.279026,7.0
-1.186248,-1.231906,-1.277763,-1.082358,-1.504385,-0.984869,-1.190116,-1.758549,-0.91871,-1.639474,5.0
0.691066,0.606393,1.125401,0.598708,0.888293,0.926071,-0.453767,0.641278,0.393331,0.763513,1.0
1.040333,1.044084,1.212789,0.283508,0.828476,1.367057,1.092566,0.521286,0.498294,0.703439,3.0
-2.234051,-2.369901,-1.802089,1.754441,0.290124,-1.940339,-1.705561,0.281304,2.230189,0.282916,2.0
0.734724,0.693931,1.038013,-0.084225,0.290124,-0.470385,-0.453767,0.761269,0.183404,0.823588,1.0
-2.146735,-1.625828,-2.326416,3.17284,1.785547,-1.719846,-1.411021,0.641278,3.122378,1.184036,2.0
-0.749664,-0.531602,-0.534967,0.598708,0.409758,-0.470385,-0.969212,0.401295,0.708221,0.102692,5.0
0.8657,1.000315,0.906932,0.178442,0.349941,1.220062,1.166201,0.641278,0.393331,0.523215,3.0
1.258626,0.869008,1.212789,0.493642,1.127561,1.661048,1.75528,0.821265,0.025959,0.703439,3.0
0.691066,0.518855,1.387565,-0.084225,0.290124,2.028536,0.724391,0.521286,-0.393894,0.943738,3.0
-0.00747,-0.093911,0.164136,-0.084225,0.050856,-0.470385,-0.969212,-0.678627,0.183404,-0.197682,1.0
0.996675,1.262929,0.819544,0.598708,0.94811,0.044099,0.503487,0.941256,0.865666,1.184036,1.0
-0.967956,-0.969292,-0.928212,-1.607691,-1.444568,-0.102897,0.135312,-0.738623,-1.496009,-0.798429,5.0
0.734724,1.262929,0.863238,0.493642,0.768659,-0.470385,0.135312,0.761269,0.603258,0.823588,1.0
0.341798,0.693931,0.644768,-0.241825,-0.188412,1.073066,0.724391,0.041321,0.025959,-0.077532,3.0
0.56009,0.693931,0.513687,0.336042,0.529392,-0.470385,-0.453767,0.521286,0.183404,0.823588,1.0
0.341798,0.343779,0.251523,-0.662091,-0.188412,0.191094,0.724391,-0.198662,-0.603821,-0.317831,4.0
1.214967,1.131622,1.038013,0.493642,1.127561,1.661048,1.534375,0.821265,0.340849,0.523215,3.0
1.258626,1.21916,1.125401,0.598708,0.649025,1.220062,1.75528,0.641278,0.235886,0.523215,3.0
-0.094787,-0.181449,0.207829,-0.346891,-0.547313,-0.911371,-1.190116,-0.318653,-0.236449,0.643364,1.0
-2.234051,-2.151056,-2.151641,2.962707,2.144449,-1.940339,-1.85283,1.481217,3.017414,1.664634,2.0
0.254481,0.518855,-0.185416,0.230975,0.409758,-0.470385,-0.380132,-0.558636,0.288368,-0.137607,1.0
1.43326,1.306698,1.256483,0.913908,1.426646,-0.102897,0.061677,1.7212,0.918148,1.724709,1.0
-0.531371,-0.268987,-0.884518,0.020842,-0.128595,-0.764376,-0.895577,-0.858614,0.445813,-0.55813,5.0
1.214967,0.869008,1.387565,0.598708,1.247195,0.044099,-0.085593,1.241235,0.708221,0.883663,1.0
-0.444054,-0.181449,-0.709742,-0.189291,-0.308046,-1.425855,-1.411021,-0.558636,-0.079004,-0.618205,1.0
0.996675,0.869008,0.994319,-0.189291,0.17049,1.734545,1.092566,0.401295,-0.236449,0.883663,4.0
0.996675,1.21916,1.081707,0.966441,1.187378,-0.176394,-0.085593,1.181239,0.813184,1.184036,1.0
-0.57503,-0.881754,-1.190375,-1.345024,-1.444568,-0.984869,-0.674672,-1.218588,-1.653454,0.523215,7.0
0.822041,0.343779,0.819544,0.230975,0.409758,0.63208,-0.085593,-0.318653,-0.079004,0.102692,4.0
-0.487713,-0.706678,-0.185416,-1.292491,-1.504385,0.117596,-0.748307,-1.758549,-1.443527,-1.218951,7.0
1.040333,1.131622,1.256483,0.913908,1.127561,-0.102897,-0.453767,1.421222,0.918148,1.36426,1.0
