ACC,PREC,REC,EPC,F1,AUC,DATASETNAME,ERRTYPE,ERRPERC,FEATTYPE,FEATNAME,MODELNAME,MODELTYPE
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.4607,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5207,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.364,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Cat Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Gradient Boosting Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.494,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,K-Neighborg Classifier,Neighborg based
0.8727,0.8108,1.0,,0.8955,0.0,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,SGD Classifier,Linear
0.9455,0.9655,0.9333,,0.9492,0.5093,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,MLP Classifier,Neural Networks
0.8364,0.9565,0.7333,,0.8302,0.5167,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Gaussian Process Classifier,Probabilistic
0.5455,0.5455,1.0,,0.7059,0.584,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Support Vector Machine,Linear
0.5455,0.5455,1.0,,0.7059,0.5,penguins_binary_classification.csv,DuplicatedAll,0.2,target,species,Dummy Classifier,Heuristic based
1.0,1.0,1.0,,1.0,0.5413,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Logistic Regression,Linear
1.0,1.0,1.0,,1.0,0.4833,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Gaussian Naive Bayes,Probabilistic
1.0,1.0,1.0,,1.0,0.0,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Ridge Classifier,Linear
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.5487,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5313,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.344,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Cat Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Gradient Boosting Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.526,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,K-Neighborg Classifier,Neighborg based
0.9818,0.9677,1.0,,0.9836,0.0,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,SGD Classifier,Linear
0.8182,0.9545,0.7,,0.8077,0.5167,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Gaussian Process Classifier,Probabilistic
0.9818,1.0,0.9667,,0.9831,0.468,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,MLP Classifier,Neural Networks
0.5455,0.5455,1.0,,0.7059,0.608,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Support Vector Machine,Linear
0.5455,0.5455,1.0,,0.7059,0.5,penguins_binary_classification.csv,DuplicatedAll,0.4,target,species,Dummy Classifier,Heuristic based
1.0,1.0,1.0,,1.0,0.5413,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Logistic Regression,Linear
1.0,1.0,1.0,,1.0,0.4833,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Gaussian Naive Bayes,Probabilistic
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.0,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Ridge Classifier,Linear
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.5453,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5627,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Gradient Boosting Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.3507,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Cat Boost Classifier,Ensemble Tree
0.9818,0.9677,1.0,,0.9836,0.5067,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,K-Neighborg Classifier,Neighborg based
1.0,1.0,1.0,,1.0,0.544,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,MLP Classifier,Neural Networks
0.9455,0.9091,1.0,,0.9524,0.0,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,SGD Classifier,Linear
0.8727,0.96,0.8,,0.8727,0.5167,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Gaussian Process Classifier,Probabilistic
0.5455,0.5455,1.0,,0.7059,0.632,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Support Vector Machine,Linear
0.5455,0.5455,1.0,,0.7059,0.5,penguins_binary_classification.csv,DuplicatedAll,0.6,target,species,Dummy Classifier,Heuristic based
1.0,1.0,1.0,,1.0,0.5413,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Logistic Regression,Linear
1.0,1.0,1.0,,1.0,0.4833,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Gaussian Naive Bayes,Probabilistic
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.0,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Ridge Classifier,Linear
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.5487,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5827,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Gradient Boosting Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.3753,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Cat Boost Classifier,Ensemble Tree
0.9273,0.9062,0.9667,,0.9355,0.5233,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,MLP Classifier,Neural Networks
0.9818,0.9677,1.0,,0.9836,0.5067,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,K-Neighborg Classifier,Neighborg based
0.9636,0.9667,0.9667,,0.9667,0.0,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,SGD Classifier,Linear
0.8727,0.96,0.8,,0.8727,0.5167,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Gaussian Process Classifier,Probabilistic
0.5455,0.5455,1.0,,0.7059,0.6167,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Support Vector Machine,Linear
0.5455,0.5455,1.0,,0.7059,0.5,penguins_binary_classification.csv,DuplicatedAll,0.8,target,species,Dummy Classifier,Heuristic based
1.0,1.0,1.0,,1.0,0.5427,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Logistic Regression,Linear
1.0,1.0,1.0,,1.0,0.45,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Gaussian Naive Bayes,Probabilistic
1.0,1.0,1.0,,1.0,0.0,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Ridge Classifier,Linear
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.482,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.552,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.4113,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Cat Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Gradient Boosting Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5187,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,K-Neighborg Classifier,Neighborg based
0.9273,0.9333,0.9333,,0.9333,0.5093,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,MLP Classifier,Neural Networks
0.9273,0.9643,0.9,,0.931,0.0,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,SGD Classifier,Linear
0.8727,0.96,0.8,,0.8727,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Gaussian Process Classifier,Probabilistic
0.5455,0.5455,1.0,,0.7059,0.432,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Support Vector Machine,Linear
0.5455,0.5455,1.0,,0.7059,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_length_mm,Dummy Classifier,Heuristic based
1.0,1.0,1.0,,1.0,0.5427,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Logistic Regression,Linear
1.0,1.0,1.0,,1.0,0.45,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Gaussian Naive Bayes,Probabilistic
1.0,1.0,1.0,,1.0,0.0,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Ridge Classifier,Linear
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.4613,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.6053,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.3927,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Cat Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Gradient Boosting Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5187,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,K-Neighborg Classifier,Neighborg based
0.9273,0.9333,0.9333,,0.9333,0.5093,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,MLP Classifier,Neural Networks
0.9273,0.9643,0.9,,0.931,0.0,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,SGD Classifier,Linear
0.8727,1.0,0.7667,,0.8679,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Gaussian Process Classifier,Probabilistic
0.5455,0.5455,1.0,,0.7059,0.432,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Support Vector Machine,Linear
0.5455,0.5455,1.0,,0.7059,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_length_mm,Dummy Classifier,Heuristic based
1.0,1.0,1.0,,1.0,0.544,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Logistic Regression,Linear
1.0,1.0,1.0,,1.0,0.45,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Gaussian Naive Bayes,Probabilistic
1.0,1.0,1.0,,1.0,0.0,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Ridge Classifier,Linear
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.464,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5713,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.3707,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Cat Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Gradient Boosting Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.516,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,K-Neighborg Classifier,Neighborg based
0.9273,0.9333,0.9333,,0.9333,0.5093,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,MLP Classifier,Neural Networks
0.9455,1.0,0.9,,0.9474,0.0,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,SGD Classifier,Linear
0.8727,1.0,0.7667,,0.8679,0.5,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Gaussian Process Classifier,Probabilistic
0.5455,0.5455,1.0,,0.7059,0.448,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Support Vector Machine,Linear
0.5455,0.5455,1.0,,0.7059,0.5,penguins_binary_classification.csv,Outlier,0.6,continue,bill_length_mm,Dummy Classifier,Heuristic based
1.0,1.0,1.0,,1.0,0.544,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Logistic Regression,Linear
0.9818,1.0,0.9667,,0.9831,0.45,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Gaussian Naive Bayes,Probabilistic
1.0,1.0,1.0,,1.0,0.0,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Ridge Classifier,Linear
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.464,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.532,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.392,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Cat Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Gradient Boosting Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5187,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,K-Neighborg Classifier,Neighborg based
0.9273,0.9333,0.9333,,0.9333,0.5093,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,MLP Classifier,Neural Networks
0.9455,1.0,0.9,,0.9474,0.0,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,SGD Classifier,Linear
0.8545,1.0,0.7333,,0.8462,0.5,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Gaussian Process Classifier,Probabilistic
0.5455,0.5455,1.0,,0.7059,0.464,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Support Vector Machine,Linear
0.5455,0.5455,1.0,,0.7059,0.5,penguins_binary_classification.csv,Outlier,0.8,continue,bill_length_mm,Dummy Classifier,Heuristic based
1.0,1.0,1.0,,1.0,0.544,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Logistic Regression,Linear
1.0,1.0,1.0,,1.0,0.0,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Ridge Classifier,Linear
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.478,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.536,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.3513,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Cat Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Gradient Boosting Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.4333,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Gaussian Naive Bayes,Probabilistic
1.0,1.0,1.0,,1.0,0.5187,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,K-Neighborg Classifier,Neighborg based
0.9273,0.9333,0.9333,,0.9333,0.5093,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,MLP Classifier,Neural Networks
0.9455,1.0,0.9,,0.9474,0.0,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,SGD Classifier,Linear
0.8545,1.0,0.7333,,0.8462,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Gaussian Process Classifier,Probabilistic
0.5455,0.5455,1.0,,0.7059,0.464,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Support Vector Machine,Linear
0.5455,0.5455,1.0,,0.7059,0.5,penguins_binary_classification.csv,Outlier,0.2,continue,bill_depth_mm,Dummy Classifier,Heuristic based
1.0,1.0,1.0,,1.0,0.544,penguins_binary_classification.csv,Outlier,0.4,continue,bill_depth_mm,Logistic Regression,Linear
1.0,1.0,1.0,,1.0,0.0,penguins_binary_classification.csv,Outlier,0.4,continue,bill_depth_mm,Ridge Classifier,Linear
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_depth_mm,Linear Discriminant Analysis,Linear
1.0,1.0,1.0,,1.0,0.514,penguins_binary_classification.csv,Outlier,0.4,continue,bill_depth_mm,Random Forest Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5687,penguins_binary_classification.csv,Outlier,0.4,continue,bill_depth_mm,Extra Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.348,penguins_binary_classification.csv,Outlier,0.4,continue,bill_depth_mm,Cat Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_depth_mm,Decision Tree Classifier,Single Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_depth_mm,Ada Boost Classifier,Ensemble Tree
1.0,1.0,1.0,,1.0,0.5,penguins_binary_classification.csv,Outlier,0.4,continue,bill_depth_mm,Gradient Boosting Classifier,Ensemble Tree
