DATASETNAME,MODELNAME,ACC,PREC,REC,F1,AUC,FEATNAME,FEATTYPE,ERRTYPE,MODELTYPE
heart_failure_clinical_records.csv,MLP Classifier,0.685,0.64,0.0497,0.0922,0.4914,age,discrete,Noisy,Neural Networks
heart_failure_clinical_records.csv,Cat Boost Classifier,0.995,0.9969,0.9876,0.9922,0.3651,ejection_fraction,discrete,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,Ridge Classifier,0.834,0.7766,0.6801,0.7252,0.0,ejection_fraction,discrete,Noisy,Linear
heart_failure_clinical_records.csv,Support Vector Machine,0.951,1.0,0.8478,0.9176,0.8605,ejection_fraction,discrete,Noisy,Linear
heart_failure_clinical_records.csv,Gaussian Naive Bayes,0.815,0.8513,0.5155,0.6422,0.2357,ejection_fraction,discrete,Noisy,Probabilistic
heart_failure_clinical_records.csv,MLP Classifier,0.685,0.64,0.0497,0.0922,0.4914,serum_sodium,discrete,Noisy,Neural Networks
heart_failure_clinical_records.csv,Cat Boost Classifier,0.995,0.9969,0.9876,0.9922,0.3651,platelets,continue,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,Gaussian Process Classifier,0.958,0.9965,0.8727,0.9305,0.5561,platelets,continue,Noisy,Probabilistic
heart_failure_clinical_records.csv,Dummy Classifier,0.678,0.0,0.0,0.0,0.5,platelets,continue,Noisy,Heuristic based
heart_failure_clinical_records.csv,SGD Classifier,0.684,0.6071,0.0528,0.0971,0.0,platelets,continue,Noisy,Linear
heart_failure_clinical_records.csv,Gradient Boosting Classifier,0.979,0.9748,0.9596,0.9671,0.3066,serum_creatinine,continue,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,Quadratic Discriminant Analysis,0.817,0.8117,0.5621,0.6642,0.2368,serum_creatinine,continue,Noisy,Probabilistic
heart_failure_clinical_records.csv,MLP Classifier,0.685,0.64,0.0497,0.0922,0.4914,serum_creatinine,continue,Noisy,Neural Networks
heart_failure_clinical_records.csv,MLP Classifier,0.685,0.64,0.0497,0.0922,0.4914,anaemia,binary,Noisy,Neural Networks
heart_failure_clinical_records.csv,SGD Classifier,0.684,0.6071,0.0528,0.0971,0.0,anaemia,binary,Noisy,Linear
heart_failure_clinical_records.csv,Support Vector Machine,0.951,1.0,0.8478,0.9176,0.8605,diabetes,binary,Noisy,Linear
heart_failure_clinical_records.csv,Gaussian Naive Bayes,0.815,0.8513,0.5155,0.6422,0.2357,diabetes,binary,Noisy,Probabilistic
heart_failure_clinical_records.csv,Random Forest Classifier,0.995,0.9969,0.9876,0.9922,0.4827,high_blood_pressure,binary,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,Extra Tree Classifier,0.99,0.9906,0.9783,0.9844,0.4948,high_blood_pressure,binary,Noisy,Single Tree
heart_failure_clinical_records.csv,Ada Boost Classifier,0.933,0.918,0.8696,0.8931,0.4055,high_blood_pressure,binary,Noisy,Ensemble Tree
heart_failure_clinical_records.csv,Decision Tree Classifier,0.992,0.9968,0.9783,0.9875,0.5022,sex,binary,Noisy,Single Tree
heart_failure_clinical_records.csv,Quadratic Discriminant Analysis,0.817,0.8117,0.5621,0.6642,0.2368,smoking,binary,Noisy,Probabilistic
loan_approval.csv,Random Forest Classifier,0.9778,0.9905,0.9737,0.982,0.6225, no_of_dependents,discrete,Missing,Ensemble Tree
loan_approval.csv,K-Neighborg Classifier,0.5433,0.617,0.7073,0.6591,0.4985, income_annum,discrete,Missing,Neighborg based
loan_approval.csv,Ada Boost Classifier,0.9707,0.9829,0.97,0.9764,0.6016, loan_amount,discrete,Missing,Ensemble Tree
loan_approval.csv,SGD Classifier,0.6206,0.6231,0.9925,0.7656,0.0, loan_term,discrete,Missing,Linear
loan_approval.csv,Random Forest Classifier,0.9778,0.9905,0.9737,0.982,0.6225, cibil_score,discrete,Missing,Ensemble Tree
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, residential_assets_value,discrete,Missing,Probabilistic
loan_approval.csv,Gaussian Naive Bayes,0.7412,0.7197,0.9587,0.8222,0.9418, residential_assets_value,discrete,Missing,Probabilistic
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5, residential_assets_value,discrete,Missing,Probabilistic
loan_approval.csv,Cat Boost Classifier,0.9789,0.9905,0.9756,0.983,0.357, commercial_assets_value,discrete,Missing,Ensemble Tree
loan_approval.csv,SGD Classifier,0.6206,0.6231,0.9925,0.7656,0.0, commercial_assets_value,discrete,Missing,Linear
loan_approval.csv,Cat Boost Classifier,0.9789,0.9905,0.9756,0.983,0.357, luxury_assets_value,discrete,Missing,Ensemble Tree
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, luxury_assets_value,discrete,Missing,Probabilistic
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, bank_asset_value,discrete,Missing,Probabilistic
loan_approval.csv,Random Forest Classifier,0.9778,0.9905,0.9737,0.982,0.6225, education,categorical String,Missing,Ensemble Tree
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, education,categorical String,Missing,Probabilistic
loan_approval.csv,Ada Boost Classifier,0.9707,0.9829,0.97,0.9764,0.6016,loan_status,target,Labels,Ensemble Tree
loan_approval.csv,Logistic Regression,0.8068,0.8016,0.9174,0.8556,0.7498,loan_status,target,Labels,Linear
loan_approval.csv,Gaussian Naive Bayes,0.7412,0.7197,0.9587,0.8222,0.9418,loan_status,target,Labels,Probabilistic
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5, income_annum,discrete,Outlier,Probabilistic
loan_approval.csv,Logistic Regression,0.8068,0.8016,0.9174,0.8556,0.7498, loan_amount,discrete,Outlier,Linear
loan_approval.csv,Ada Boost Classifier,0.9707,0.9829,0.97,0.9764,0.6016, loan_term,discrete,Outlier,Ensemble Tree
loan_approval.csv,Extra Tree Classifier,0.959,0.9698,0.9644,0.9671,0.7115, cibil_score,discrete,Outlier,Single Tree
loan_approval.csv,Gradient Boosting Classifier,0.9789,0.9905,0.9756,0.983,0.6147, residential_assets_value,discrete,Outlier,Ensemble Tree
loan_approval.csv,Gradient Boosting Classifier,0.9789,0.9905,0.9756,0.983,0.6147, commercial_assets_value,discrete,Outlier,Ensemble Tree
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, commercial_assets_value,discrete,Outlier,Probabilistic
loan_approval.csv,Gradient Boosting Classifier,0.9789,0.9905,0.9756,0.983,0.6147, luxury_assets_value,discrete,Outlier,Ensemble Tree
loan_approval.csv,Gaussian Naive Bayes,0.7412,0.7197,0.9587,0.8222,0.9418, luxury_assets_value,discrete,Outlier,Probabilistic
loan_approval.csv,Cat Boost Classifier,0.9789,0.9905,0.9756,0.983,0.357, bank_asset_value,discrete,Outlier,Ensemble Tree
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, bank_asset_value,discrete,Outlier,Probabilistic
loan_approval.csv,MLP Classifier,0.5948,0.6216,0.8968,0.7343,0.5031, bank_asset_value,discrete,Outlier,Neural Networks
loan_approval.csv,Support Vector Machine,0.6241,0.6241,1.0,0.7686,0.5, education,categorical String,Outlier,Linear
loan_approval.csv,K-Neighborg Classifier,0.5433,0.617,0.7073,0.6591,0.4985, education,categorical String,Outlier,Neighborg based
loan_approval.csv,Random Forest Classifier,0.9778,0.9905,0.9737,0.982,0.6225, self_employed,categorical String,Outlier,Ensemble Tree
loan_approval.csv,Ridge Classifier,0.918,0.9602,0.9062,0.9324,0.0, no_of_dependents,discrete,Noisy,Linear
loan_approval.csv,Support Vector Machine,0.6241,0.6241,1.0,0.7686,0.5, no_of_dependents,discrete,Noisy,Linear
loan_approval.csv,Gradient Boosting Classifier,0.9789,0.9905,0.9756,0.983,0.6147, income_annum,discrete,Noisy,Ensemble Tree
loan_approval.csv,Extra Tree Classifier,0.959,0.9698,0.9644,0.9671,0.7115, loan_amount,discrete,Noisy,Single Tree
loan_approval.csv,Cat Boost Classifier,0.9789,0.9905,0.9756,0.983,0.357, loan_term,discrete,Noisy,Ensemble Tree
loan_approval.csv,SGD Classifier,0.6206,0.6231,0.9925,0.7656,0.0, loan_term,discrete,Noisy,Linear
loan_approval.csv,K-Neighborg Classifier,0.5433,0.617,0.7073,0.6591,0.4985, loan_term,discrete,Noisy,Neighborg based
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, residential_assets_value,discrete,Noisy,Probabilistic
loan_approval.csv,Gradient Boosting Classifier,0.9789,0.9905,0.9756,0.983,0.6147, commercial_assets_value,discrete,Noisy,Ensemble Tree
loan_approval.csv,Quadratic Discriminant Analysis,0.9286,0.9538,0.9306,0.9421,0.7934, luxury_assets_value,discrete,Noisy,Probabilistic
loan_approval.csv,Support Vector Machine,0.6241,0.6241,1.0,0.7686,0.5, luxury_assets_value,discrete,Noisy,Linear
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5, luxury_assets_value,discrete,Noisy,Probabilistic
loan_approval.csv,Cat Boost Classifier,0.9789,0.9905,0.9756,0.983,0.357, bank_asset_value,discrete,Noisy,Ensemble Tree
loan_approval.csv,Decision Tree Classifier,0.9754,0.9904,0.97,0.9801,0.5, residential_assets_value,discrete,Missing,Single Tree
loan_approval.csv,Decision Tree Classifier,0.9754,0.9904,0.97,0.9801,0.5, commercial_assets_value,discrete,Missing,Single Tree
loan_approval.csv,Linear Discriminant Analysis,0.9169,0.9602,0.9043,0.9314,0.6534, commercial_assets_value,discrete,Missing,Linear
loan_approval.csv,Decision Tree Classifier,0.9754,0.9904,0.97,0.9801,0.5, no_of_dependents,discrete,Outlier,Single Tree
loan_approval.csv,Dummy Classifier,0.6241,0.6241,1.0,0.7686,0.5, no_of_dependents,discrete,Outlier,Heuristic based
loan_approval.csv,Linear Discriminant Analysis,0.9169,0.9602,0.9043,0.9314,0.6534, luxury_assets_value,discrete,Outlier,Linear
loan_approval.csv,Dummy Classifier,0.6241,0.6241,1.0,0.7686,0.5, luxury_assets_value,discrete,Outlier,Heuristic based
loan_approval.csv,Decision Tree Classifier,0.9754,0.9904,0.97,0.9801,0.5, luxury_assets_value,discrete,Outlier,Single Tree
loan_approval.csv,Decision Tree Classifier,0.9754,0.9904,0.97,0.9801,0.5, bank_asset_value,discrete,Outlier,Single Tree
loan_approval.csv,Dummy Classifier,0.6241,0.6241,1.0,0.7686,0.5, education,categorical String,Outlier,Heuristic based
loan_approval.csv,Dummy Classifier,0.6241,0.6241,1.0,0.7686,0.5, loan_amount,discrete,Noisy,Heuristic based
loan_approval.csv,Linear Discriminant Analysis,0.9169,0.9602,0.9043,0.9314,0.6534, loan_term,discrete,Noisy,Linear
loan_approval.csv,Dummy Classifier,0.6241,0.6241,1.0,0.7686,0.5, cibil_score,discrete,Noisy,Heuristic based
loan_approval.csv,Linear Discriminant Analysis,0.9169,0.9602,0.9043,0.9314,0.6534, bank_asset_value,discrete,Noisy,Linear
loan_approval.csv,Cat Boost Classifier,0.9789,0.9905,0.9756,0.983,0.357, education,categorical String,Noisy,Ensemble Tree
loan_approval.csv,Support Vector Machine,0.6241,0.6241,1.0,0.7686,0.5, education,categorical String,Noisy,Linear
loan_approval.csv,Gaussian Process Classifier,0.3759,0.0,0.0,0.0,0.5, education,categorical String,Noisy,Probabilistic
loan_approval.csv,Logistic Regression,0.8068,0.8016,0.9174,0.8556,0.7498, self_employed,categorical String,Noisy,Linear
Occupancy.csv,K-Neighborg Classifier,0.9888,0.9661,0.9864,0.9761,0.455,,,,Neighborg based
Occupancy.csv,MLP Classifier,0.9895,0.9615,0.9948,0.9778,0.0942,Temperature,continue,Missing,Neural Networks
Occupancy.csv,MLP Classifier,0.9895,0.9615,0.9948,0.9778,0.0942,Humidity,continue,Missing,Neural Networks
Occupancy.csv,Extra Tree Classifier,0.7682,0.0,0.0,0.0,0.0135,Humidity,continue,Missing,Single Tree
Occupancy.csv,Gaussian Naive Bayes,0.7687,0.75,0.0031,0.0063,0.4722,Light,continue,Missing,Probabilistic
Occupancy.csv,Ada Boost Classifier,0.7682,0.0,0.0,0.0,0.5,Light,continue,Missing,Ensemble Tree
Occupancy.csv,Random Forest Classifier,0.7682,0.0,0.0,0.0,0.0108,Light,continue,Missing,Ensemble Tree
Occupancy.csv,Dummy Classifier,0.7682,0.0,0.0,0.0,0.5,CO2,continue,Missing,Heuristic based
Occupancy.csv,Random Forest Classifier,0.7682,0.0,0.0,0.0,0.0108,CO2,continue,Missing,Ensemble Tree
Occupancy.csv,K-Neighborg Classifier,0.9888,0.9661,0.9864,0.9761,0.455,date,,Missing,Neighborg based
Occupancy.csv,Dummy Classifier,0.7682,0.0,0.0,0.0,0.5,date,,Missing,Heuristic based
Occupancy.csv,MLP Classifier,0.9895,0.9615,0.9948,0.9778,0.0942,date,,Missing,Neural Networks
Occupancy.csv,Quadratic Discriminant Analysis,0.7682,0.0,0.0,0.0,0.5,Occupancy,target,DuplicatedAll,Probabilistic
Occupancy.csv,Ada Boost Classifier,0.7682,0.0,0.0,0.0,0.5,Occupancy,target,DuplicatedAll,Ensemble Tree
Occupancy.csv,Random Forest Classifier,0.7682,0.0,0.0,0.0,0.0108,Occupancy,target,DuplicatedAll,Ensemble Tree
Occupancy.csv,Gradient Boosting Classifier,0.7682,0.0,0.0,0.0,0.5,Occupancy,target,DuplicatedAll,Ensemble Tree
Occupancy.csv,Logistic Regression,0.9878,0.9631,0.9853,0.9741,0.0453,Temperature,continue,Outlier,Linear
Occupancy.csv,Gaussian Naive Bayes,0.7687,0.75,0.0031,0.0063,0.4722,Humidity,continue,Outlier,Probabilistic
Occupancy.csv,Dummy Classifier,0.7682,0.0,0.0,0.0,0.5,Humidity,continue,Outlier,Heuristic based
Occupancy.csv,Gradient Boosting Classifier,0.7682,0.0,0.0,0.0,0.5,Humidity,continue,Outlier,Ensemble Tree
Occupancy.csv,MLP Classifier,0.9895,0.9615,0.9948,0.9778,0.0942,Light,continue,Outlier,Neural Networks
Occupancy.csv,Gaussian Naive Bayes,0.7687,0.75,0.0031,0.0063,0.4722,Light,continue,Outlier,Probabilistic
Occupancy.csv,Extra Tree Classifier,0.7682,0.0,0.0,0.0,0.0135,Light,continue,Outlier,Single Tree
Occupancy.csv,Decision Tree Classifier,0.7682,0.0,0.0,0.0,0.5,CO2,continue,Outlier,Single Tree
Occupancy.csv,Cat Boost Classifier,0.7682,0.0,0.0,0.0,0.0079,CO2,continue,Outlier,Ensemble Tree
Occupancy.csv,SGD Classifier,0.9891,0.9595,0.9948,0.9768,0.0,CO2,continue,Outlier,Linear
Occupancy.csv,Ridge Classifier,0.7682,0.5,0.001,0.0021,0.0,HumidityRatio,continue,Outlier,Linear
Occupancy.csv,Extra Tree Classifier,0.7682,0.0,0.0,0.0,0.0135,HumidityRatio,continue,Outlier,Single Tree
Occupancy.csv,Ridge Classifier,0.7682,0.5,0.001,0.0021,0.0,date,,Outlier,Linear
Occupancy.csv,K-Neighborg Classifier,0.9888,0.9661,0.9864,0.9761,0.455,date,,Outlier,Neighborg based
Occupancy.csv,Extra Tree Classifier,0.7682,0.0,0.0,0.0,0.0135,date,,Outlier,Single Tree
Occupancy.csv,Ada Boost Classifier,0.7682,0.0,0.0,0.0,0.5,date,,Outlier,Ensemble Tree
Occupancy.csv,Gaussian Naive Bayes,0.7687,0.75,0.0031,0.0063,0.4722,date,,Outlier,Probabilistic
Occupancy.csv,K-Neighborg Classifier,0.9888,0.9661,0.9864,0.9761,0.455,Temperature,continue,Noisy,Neighborg based
Occupancy.csv,Decision Tree Classifier,0.7682,0.0,0.0,0.0,0.5,Temperature,continue,Noisy,Single Tree
Occupancy.csv,Extra Tree Classifier,0.7682,0.0,0.0,0.0,0.0135,Temperature,continue,Noisy,Single Tree
Occupancy.csv,Gradient Boosting Classifier,0.7682,0.0,0.0,0.0,0.5,Temperature,continue,Noisy,Ensemble Tree
Occupancy.csv,Ridge Classifier,0.7682,0.5,0.001,0.0021,0.0,Humidity,continue,Noisy,Linear
Occupancy.csv,Ada Boost Classifier,0.7682,0.0,0.0,0.0,0.5,Humidity,continue,Noisy,Ensemble Tree
Occupancy.csv,Gradient Boosting Classifier,0.7682,0.0,0.0,0.0,0.5,Humidity,continue,Noisy,Ensemble Tree
Occupancy.csv,Cat Boost Classifier,0.7682,0.0,0.0,0.0,0.0079,Humidity,continue,Noisy,Ensemble Tree
Occupancy.csv,Cat Boost Classifier,0.7682,0.0,0.0,0.0,0.0079,Light,continue,Noisy,Ensemble Tree
Occupancy.csv,Ridge Classifier,0.7682,0.5,0.001,0.0021,0.0,CO2,continue,Noisy,Linear
Occupancy.csv,MLP Classifier,0.9895,0.9615,0.9948,0.9778,0.0942,CO2,continue,Noisy,Neural Networks
Occupancy.csv,Decision Tree Classifier,0.7682,0.0,0.0,0.0,0.5,HumidityRatio,continue,Noisy,Single Tree
Occupancy.csv,SGD Classifier,0.9891,0.9595,0.9948,0.9768,0.0,HumidityRatio,continue,Noisy,Linear
Occupancy.csv,Dummy Classifier,0.7682,0.0,0.0,0.0,0.5,date,,Noisy,Heuristic based
penguins_binary_classification.csv,Gaussian Naive Bayes,1.0,1.0,1.0,1.0,0.4833,NULL,,NULL,Probabilistic
penguins_binary_classification.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5547,NULL,,NULL,Single Tree
penguins_binary_classification.csv,Gaussian Process Classifier,0.8727,0.96,0.8,0.8727,0.5,bill_depth_mm,continue,Missing,Probabilistic
penguins_binary_classification.csv,Ridge Classifier,1.0,1.0,1.0,1.0,0.0,flipper_length_mm,continue,Missing,Linear
penguins_binary_classification.csv,SGD Classifier,0.9273,0.9643,0.9,0.931,0.0,flipper_length_mm,continue,Missing,Linear
penguins_binary_classification.csv,Random Forest Classifier,1.0,1.0,1.0,1.0,0.5493,body_mass_g,continue,Missing,Ensemble Tree
penguins_binary_classification.csv,Gradient Boosting Classifier,1.0,1.0,1.0,1.0,0.5,body_mass_g,continue,Missing,Ensemble Tree
penguins_binary_classification.csv,Dummy Classifier,0.5455,0.5455,1.0,0.7059,0.5,body_mass_g,continue,Missing,Heuristic based
penguins_binary_classification.csv,Decision Tree Classifier,1.0,1.0,1.0,1.0,0.5,year,discrete,Missing,Single Tree
penguins_binary_classification.csv,K-Neighborg Classifier,1.0,1.0,1.0,1.0,0.5187,year,discrete,Missing,Neighborg based
penguins_binary_classification.csv,Random Forest Classifier,1.0,1.0,1.0,1.0,0.5493,island,categorical String,Missing,Ensemble Tree
penguins_binary_classification.csv,Cat Boost Classifier,1.0,1.0,1.0,1.0,0.3813,island,categorical String,Missing,Ensemble Tree
penguins_binary_classification.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5547,species,target,DuplicatedAll,Single Tree
penguins_binary_classification.csv,Gradient Boosting Classifier,1.0,1.0,1.0,1.0,0.5,species,target,DuplicatedAll,Ensemble Tree
penguins_binary_classification.csv,K-Neighborg Classifier,1.0,1.0,1.0,1.0,0.5187,bill_length_mm,continue,Outlier,Neighborg based
penguins_binary_classification.csv,Random Forest Classifier,1.0,1.0,1.0,1.0,0.5493,flipper_length_mm,continue,Outlier,Ensemble Tree
penguins_binary_classification.csv,Gradient Boosting Classifier,1.0,1.0,1.0,1.0,0.5,flipper_length_mm,continue,Outlier,Ensemble Tree
penguins_binary_classification.csv,Gaussian Process Classifier,0.8727,0.96,0.8,0.8727,0.5,flipper_length_mm,continue,Outlier,Probabilistic
Occupancy.csv,Linear Discriminant Analysis,0.7682,0.0,0.0,0.0,0.5,date,,Missing,Linear
Occupancy.csv,Linear Discriminant Analysis,0.7682,0.0,0.0,0.0,0.5,HumidityRatio,continue,Outlier,Linear
penguins_binary_classification.csv,MLP Classifier,0.9273,0.9333,0.9333,0.9333,0.5093,bill_length_mm,continue,Missing,Neural Networks
penguins_binary_classification.csv,Support Vector Machine,0.5455,0.5455,1.0,0.7059,0.416,bill_length_mm,continue,Missing,Linear
penguins_binary_classification.csv,Support Vector Machine,0.5455,0.5455,1.0,0.7059,0.416,body_mass_g,continue,Missing,Linear
penguins_binary_classification.csv,Linear Discriminant Analysis,1.0,1.0,1.0,1.0,0.5,species,target,DuplicatedAll,Linear
penguins_binary_classification.csv,Random Forest Classifier,1.0,1.0,1.0,1.0,0.5493,island,categorical String,Outlier,Ensemble Tree
penguins_binary_classification.csv,Cat Boost Classifier,1.0,1.0,1.0,1.0,0.3813,year,discrete,Noisy,Ensemble Tree
penguins_binary_classification.csv,Dummy Classifier,0.5455,0.5455,1.0,0.7059,0.5,year,discrete,Noisy,Heuristic based
penguins_binary_classification.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5547,bill_length_mm,continue,Noisy,Single Tree
penguins_binary_classification.csv,SGD Classifier,0.9273,0.9643,0.9,0.931,0.0,bill_depth_mm,continue,Noisy,Linear
penguins_binary_classification.csv,SGD Classifier,0.9273,0.9643,0.9,0.931,0.0,flipper_length_mm,continue,Noisy,Linear
penguins_binary_classification.csv,Extra Tree Classifier,1.0,1.0,1.0,1.0,0.5547,body_mass_g,continue,Noisy,Single Tree
ShippingData.csv,Random Forest Classifier,0.6491,0.7772,0.5832,0.6664,0.7144,NULL,,NULL,Ensemble Tree
ShippingData.csv,Dummy Classifier,0.6009,0.6009,1.0,0.7507,0.5,Cost_of_the_Product,discrete,Missing,Heuristic based
ShippingData.csv,Support Vector Machine,0.6009,0.6009,1.0,0.7507,0.499,Weight_in_gms,discrete,Missing,Linear
ShippingData.csv,Gradient Boosting Classifier,0.655,0.855,0.5129,0.6411,0.725,Customer_care_calls,categorical Integer,Missing,Ensemble Tree
ShippingData.csv,Ada Boost Classifier,0.6532,0.8742,0.4939,0.6312,0.718,Customer_rating,categorical Integer,Missing,Ensemble Tree
ShippingData.csv,Random Forest Classifier,0.6491,0.7772,0.5832,0.6664,0.7144,Prior_purchases,categorical Integer,Missing,Ensemble Tree
ShippingData.csv,MLP Classifier,0.6645,0.9492,0.4667,0.6258,0.6479,Prior_purchases,categorical Integer,Missing,Neural Networks
ShippingData.csv,Logistic Regression,0.6464,0.7325,0.6483,0.6878,0.7119,Mode_of_Shipment,categorical String,Missing,Linear
ShippingData.csv,MLP Classifier,0.6645,0.9492,0.4667,0.6258,0.6479,Mode_of_Shipment,categorical String,Missing,Neural Networks
ShippingData.csv,Random Forest Classifier,0.6491,0.7772,0.5832,0.6664,0.7144,Gender,binary,Missing,Ensemble Tree
ShippingData.csv,Dummy Classifier,0.6009,0.6009,1.0,0.7507,0.5,Gender,binary,Missing,Heuristic based
ShippingData.csv,Ada Boost Classifier,0.6532,0.8742,0.4939,0.6312,0.718,Reached.on.Time_Y.N,target,DuplicatedAll,Ensemble Tree
ShippingData.csv,Linear Discriminant Analysis,0.645,0.7283,0.6528,0.6885,0.7251,Reached.on.Time_Y.N,target,Labels,Linear
